# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Jul 27 20:44:35 2026
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
#
pl_name,sy_snum,sy_pnum,discoverymethod,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,sy_dist,sy_disterr1,sy_disterr2
Kepler-40 b,1,1,Transit,6.87349000000,0.00064000000,-0.00064000000,0,0.0800000000,0.0030000000,-0.0030000000,0,13.11000000,0.45000000,-0.45000000,0,699.20000000,127.10000000,-127.10000000,0,0.000000,,,0,1187.9650,139.5560,-120.6500,0,1620.00,30.00,-30.00,0,6510.00,100.00,-100.00,0,2.130000,0.060000,-0.060000,0,1.480000,0.060000,-0.060000,0,2305.01000000,131.34000000,-118.14000000
Kepler-400 b,1,2,Transit,9.02438900000,0.00003400000,-0.00003400000,0,0.0870000000,,,0,1.65000000,0.30000000,-0.30000000,0,3.36000000,,,0,0.000000,,,0,183.3900,81.5700,-52.5100,0,939.00,,,0,5886.00,100.00,-100.00,0,1.145000,0.208000,-0.208000,0,1.080000,0.040000,-0.037000,0,845.97000000,,
Kepler-400 c,1,2,Transit,17.34082400000,0.00010000000,-0.00010000000,0,0.1340000000,,,0,1.49000000,0.28000000,-0.28000000,0,2.83000000,,,0,0.000000,,,0,76.8600,34.1800,-22.0100,0,755.00,,,0,5886.00,100.00,-100.00,0,1.145000,0.208000,-0.208000,0,1.080000,0.040000,-0.037000,0,845.97000000,,
Kepler-401 b,1,3,Transit,14.38303500000,0.00021100000,-0.00021100000,0,0.1220000000,,,0,1.71000000,0.40000000,-0.40000000,0,3.57000000,,,0,0.000000,,,0,254.2500,10.1580,-9.7460,0,889.00,,,0,6117.00,100.00,-100.00,0,1.333000,0.244000,-0.244000,0,1.173000,0.068000,-0.048000,0,965.56000000,16.82900000,-16.27200000
Kepler-401 c,1,3,Transit,47.31821800000,0.00069500000,-0.00069500000,0,0.2690000000,,,0,2.15000000,0.40000000,-0.40000000,0,5.27000000,,,0,0.000000,,,0,51.9960,2.0770,-1.9930,0,598.00,,,0,6117.00,100.00,-100.00,0,1.333000,0.244000,-0.244000,0,1.173000,0.068000,-0.048000,0,965.56000000,16.82900000,-16.27200000
Kepler-401 d,1,3,Transit,184.25640500000,0.00317000000,-0.00317000000,0,0.6688600000,0.0110000000,-0.0110000000,0,2.27000000,0.40000000,-0.26000000,0,5.77000000,,,0,0.000000,,,0,8.4850,0.3390,-0.3250,0,380.00,,,0,6184.00,88.34,-71.63,0,1.290000,0.222000,-0.134000,0,1.170000,0.068000,-0.053000,0,965.56000000,16.82900000,-16.27200000
Kepler-402 b,1,4,Transit,4.02875100000,0.00001900000,-0.00001900000,0,0.0510000000,,,0,1.22000000,0.24000000,-0.24000000,0,1.98000000,,,0,0.000000,,,0,619.8440,17.8510,-17.3530,0,1311.00,,,0,6090.00,120.00,-120.00,0,1.264000,0.244000,-0.244000,0,1.072000,0.036000,-0.029000,0,625.33900000,7.38500000,-7.21700000
Kepler-402 c,1,4,Transit,6.12482100000,0.00002600000,-0.00002600000,0,0.0680000000,,,0,1.56000000,0.35000000,-0.35000000,0,3.05000000,,,0,0.000000,,,0,353.9730,10.1940,-9.9090,0,1140.00,,,0,6090.00,120.00,-120.00,0,1.264000,0.244000,-0.244000,0,1.072000,0.036000,-0.029000,0,625.33900000,7.38500000,-7.21700000
Kepler-402 d,1,4,Transit,8.92109900000,0.00005600000,-0.00005600000,0,0.0870000000,,,0,1.38000000,0.27000000,-0.27000000,0,2.48000000,,,0,0.000000,,,0,214.2770,6.1710,-5.9990,0,1006.00,,,0,6090.00,120.00,-120.00,0,1.264000,0.244000,-0.244000,0,1.072000,0.036000,-0.029000,0,625.33900000,7.38500000,-7.21700000
Kepler-402 e,1,4,Transit,11.24286100000,0.00005900000,-0.00005900000,0,0.1020000000,,,0,1.46000000,0.29000000,-0.29000000,0,2.73000000,,,0,0.000000,,,0,157.4810,4.5350,-4.4090,0,931.00,,,0,6090.00,120.00,-120.00,0,1.264000,0.244000,-0.244000,0,1.072000,0.036000,-0.029000,0,625.33900000,7.38500000,-7.21700000
Kepler-403 b,1,3,Transit,7.03146200000,0.00005100000,-0.00005100000,0,0.0760000000,,,0,1.25000000,0.22000000,-0.22000000,0,2.10000000,,,0,0.000000,,,0,689.4570,28.7010,-27.3910,0,1194.00,,,0,6090.00,100.00,-100.00,0,1.329000,0.236000,-0.236000,0,1.299000,0.050500,-0.050500,0,840.26900000,16.35500000,-15.75300000
Kepler-403 c,1,3,Transit,54.28074900000,0.00056200000,-0.00056200000,0,0.2970000000,,,0,1.75000000,0.32000000,-0.32000000,0,3.71000000,,,0,0.000000,,,0,45.1540,1.8800,-1.7940,0,604.00,,,0,6090.00,100.00,-100.00,0,1.329000,0.236000,-0.236000,0,1.299000,0.050500,-0.050500,0,840.26900000,16.35500000,-15.75300000
Kepler-403 d,1,3,Transit,13.61159129000,0.00008288000,-0.00008288000,0,0.1217800000,0.0018700000,-0.0018700000,0,1.42000000,0.30000000,-0.19000000,0,2.60000000,,,0,0.000000,,,0,285.2950,11.8760,-11.3340,0,958.00,,,0,6209.00,72.84,-65.18,0,1.450000,0.270000,-0.184000,0,1.250000,0.088000,-0.059000,0,840.26900000,16.35500000,-15.75300000
Kepler-404 b,1,2,Transit,11.82985100000,0.00020900000,-0.00020900000,0,0.1020000000,,,0,1.27000000,0.55000000,-0.55000000,0,2.15000000,,,0,0.000000,,,0,44.5340,2.3520,-2.2230,0,730.00,,,0,5654.00,200.00,-200.00,0,0.884000,0.331000,-0.331000,0,0.860000,0.012000,-0.019000,0,812.52400000,14.65600000,-14.15500000
Kepler-404 c,1,2,Transit,14.75116600000,0.00026100000,-0.00026100000,0,0.1180000000,,,0,1.72000000,0.85000000,-0.85000000,0,3.61000000,,,0,0.000000,,,0,33.1530,1.7510,-1.6550,0,678.00,,,0,5654.00,200.00,-200.00,0,0.884000,0.331000,-0.331000,0,0.860000,0.012000,-0.019000,0,812.52400000,14.65600000,-14.15500000
Kepler-405 b,1,2,Transit,10.61383900000,0.00011100000,-0.00011100000,0,0.0950000000,,,0,2.08000000,0.99000000,-0.99000000,0,4.98000000,,,0,0.000000,,,0,55.6230,5.8420,-5.2110,0,785.00,,,0,5818.00,250.00,-250.00,0,0.893000,0.425000,-0.425000,0,0.873000,0.026000,-0.021000,0,1065.08000000,43.33000000,-40.14000000
Kepler-405 c,1,2,Transit,29.72668200000,0.01147700000,-0.01147700000,0,0.1880000000,,,0,4.66000000,26.65000000,-26.65000000,0,19.60000000,,,0,0.000000,,,0,14.0860,1.4790,-1.3200,0,557.00,,,0,5818.00,250.00,-250.00,0,0.893000,0.425000,-0.425000,0,0.873000,0.026000,-0.021000,0,1065.08000000,43.33000000,-40.14000000
Kepler-406 b,1,2,Transit,2.42629000000,,,0,0.0359900000,0.0003400000,-0.0003400000,0,1.43000000,0.03000000,-0.03000000,0,6.35000000,1.40000000,-1.40000000,0,0.000000,,,0,826.9330,20.3510,-19.8690,0,1302.00,,,0,5538.00,75.00,-75.00,0,1.070000,0.020000,-0.020000,0,1.070000,0.060000,-0.060000,0,364.03000000,3.40200000,-3.34000000
Kepler-406 c,1,2,Transit,4.62332000000,,,0,0.0553100000,0.0005300000,-0.0005300000,0,0.85000000,0.03000000,-0.03000000,0,2.71000000,1.80000000,-1.80000000,0,0.000000,,,0,349.7690,8.6080,-8.4040,0,1050.00,,,0,5538.00,75.00,-75.00,0,1.070000,0.020000,-0.020000,0,1.070000,0.060000,-0.060000,0,364.03000000,3.40200000,-3.34000000
Kepler-407 b,1,2,Transit,0.66931240000,0.00000060000,-0.00000060000,0,0.0153100000,0.0001500000,-0.0001500000,0,1.19000000,0.05000000,-0.05000000,0,1.93000000,0.50000000,-0.50000000,0,0.000000,,,0,4102.0080,106.7490,-104.3500,0,1983.00,,,0,5487.00,100.00,-100.00,0,1.040000,0.050000,-0.050000,0,0.990000,0.050000,-0.050000,0,338.36800000,2.53100000,-2.49500000
Kepler-407 c,1,2,Radial Velocity,3000.00000000000,500.00000000000,-500.00000000000,0,3.2709036900,,,0,12.30000000,,,0,4000.00000000,2000.00000000,-2000.00000000,0,0.221479,0.000308,-0.000308,0,0.0854,,,0,146.73,,,0,5476.00,75.00,-75.00,0,1.010000,0.070000,-0.070000,0,1.000000,0.060000,-0.060000,0,338.36800000,2.53100000,-2.49500000
Kepler-408 b,1,1,Transit,2.46502000000,,,0,0.0359200000,0.0003300000,-0.0003300000,0,0.82000000,0.03000000,-0.03000000,0,5.00000000,,,1,0.000000,,,0,1503.5810,26.3950,-26.1220,0,1561.00,,,0,6104.00,74.00,-74.00,0,1.230000,0.030000,-0.030000,0,1.080000,0.070000,-0.070000,0,88.78320000,0.26290000,-0.26140000
Kepler-409 b,1,1,Transit,68.95832160000,0.00000390000,-0.00000390000,0,0.3192000000,0.0060000000,-0.0060000000,0,1.19900000,0.04300000,-0.04300000,0,6.00000000,,,1,0.690000,,,1,6.1500,0.4200,-0.4200,0,438.00,7.00,-7.00,0,5421.00,64.00,-64.00,0,0.897000,0.012000,-0.011000,0,0.913000,0.050000,-0.048000,0,68.17300000,0.09960000,-0.09930000
Kepler-41 b,1,1,Transit,1.85555820000,0.00000052000,-0.00000052000,0,0.0310100000,0.0004000000,-0.0004000000,0,14.46000000,0.22000000,-0.22000000,0,177.98000000,25.43000000,-25.43000000,0,0.000000,,,0,2036.7490,117.2620,-109.8920,0,1790.00,31.00,-31.00,0,5750.00,100.00,-100.00,0,1.290000,0.020000,-0.020000,0,1.150000,0.040000,-0.040000,0,1093.08000000,27.00000000,-27.00000000
Kepler-410 A b,2,1,Transit,17.83364800000,0.00005400000,-0.00005400000,0,0.1226000000,0.0047000000,-0.0047000000,0,2.83800000,0.05400000,-0.05400000,0,8.44000000,,,0,0.170000,0.100000,-0.050000,0,159.5000,2.1850,-2.1640,0,866.00,,,0,6273.00,140.00,-140.00,0,1.352000,0.010000,-0.010000,0,1.214000,0.033000,-0.033000,0,147.52700000,0.49400000,-0.49000000
Kepler-411 b,2,4,Transit,3.00515600000,0.00000200000,-0.00000200000,0,0.0375000000,0.0008000000,-0.0008000000,0,2.40100000,0.05300000,-0.05300000,0,25.60000000,2.60000000,-2.60000000,0,0.146000,0.005000,-0.004000,0,201.3000,14.6000,-14.6000,0,1138.00,17.00,-17.00,0,4974.00,46.00,-51.00,0,0.820000,0.018000,-0.018000,0,0.870000,0.039000,-0.039000,0,153.67600000,0.45500000,-0.45300000
Kepler-411 c,2,4,Transit,7.83443500000,0.00000200000,-0.00000200000,0,0.0739000000,0.0010000000,-0.0010000000,0,4.42100000,0.06200000,-0.06200000,0,26.40000000,5.90000000,-5.90000000,0,0.108000,0.003000,-0.004000,0,56.0000,4.0000,-4.0000,0,838.00,10.00,-10.00,0,4974.00,46.00,-51.00,0,0.820000,0.018000,-0.018000,0,0.870000,0.039000,-0.039000,0,153.67600000,0.45500000,-0.45300000
Kepler-411 d,2,4,Transit,58.02035000000,0.00056000000,-0.00056000000,0,0.2790000000,0.0040000000,-0.0040000000,0,3.31900000,0.10400000,-0.10400000,0,15.20000000,5.10000000,-5.10000000,0,0.128000,0.003000,-0.003000,0,3.9000,0.3000,-0.3000,0,410.00,10.00,-10.00,0,4974.00,46.00,-51.00,0,0.820000,0.018000,-0.018000,0,0.870000,0.039000,-0.039000,0,153.67600000,0.45500000,-0.45300000
Kepler-411 e,2,4,Transit Timing Variations,31.50972800000,0.00008500000,-0.00008500000,0,0.1860000000,0.0030000000,-0.0030000000,0,3.28000000,,,0,10.80000000,1.10000000,-1.10000000,0,0.016000,0.002000,-0.001000,0,7.6205,0.3829,-0.3829,0,503.00,9.00,-9.00,0,4974.00,46.00,-51.00,0,0.820000,0.018000,-0.018000,0,0.870000,0.039000,-0.039000,0,153.67600000,0.45500000,-0.45300000
Kepler-412 b,1,1,Transit,1.72086040000,0.00000030000,-0.00000030000,0,0.0289700000,0.0009300000,-0.0009200000,0,15.03126900,0.49319600,-0.51561400,0,299.07803000,39.72875000,-6.03877000,0,0.003800,0.008700,-0.003200,0,2144.3070,98.6590,-94.0300,0,1850.00,30.00,-30.00,0,5750.00,90.00,-90.00,0,1.287000,0.035000,-0.035000,0,1.167000,0.091000,-0.091000,0,1086.24000000,19.16000000,-19.16000000
Kepler-413 b,2,1,Transit,66.26200000000,0.02400000000,-0.02100000000,0,0.3553000000,0.0020000000,-0.0018000000,0,4.34700000,0.09900000,-0.09900000,0,67.00000000,22.00000000,-21.00000000,0,0.118100,0.001800,-0.001700,0,2.9436,0.1909,-0.1909,0,334.96,,,0,4700.00,,,0,0.776100,0.008800,-0.009600,0,0.820000,0.015000,-0.014000,0,847.53600000,22.58700000,-21.46400000
Kepler-414 b,1,2,Transit Timing Variations,4.70000000000,,,0,0.0543000000,0.0003100000,-0.0003100000,0,1.71000000,0.31000000,-0.14000000,0,3.50000000,3.40000000,-2.90000000,0,0.000000,,,0,241.1710,5.7140,-5.6030,0,1024.00,,,0,5536.00,50.00,-50.00,0,0.946000,,,0,0.890000,,,0,413.46000000,3.02300000,-2.98100000
Kepler-414 c,1,2,Transit Timing Variations,7.17100000000,,,0,0.0719500000,0.0004100000,-0.0004100000,0,3.01000000,0.54000000,-0.25000000,0,29.90000000,12.40000000,-10.50000000,0,0.000000,,,0,137.0860,3.2480,-3.1850,0,890.00,,,0,5536.00,50.00,-50.00,0,0.946000,,,0,0.890000,,,0,413.46000000,3.02300000,-2.98100000
Kepler-415 b,1,2,Transit Timing Variations,4.17600000000,,,0,0.0426000000,,,0,1.21000000,0.13000000,-0.10000000,0,119.90000000,102.10000000,-87.40000000,0,0.000000,,,0,69.8340,3.9370,-3.7050,0,694.00,,,0,4362.00,87.00,-78.00,0,0.643000,,,0,0.670000,,,0,530.48700000,10.85900000,-10.85900000
Kepler-415 c,1,2,Transit Timing Variations,8.70800000000,,,0,0.0695000000,,,0,2.01000000,0.15000000,-0.06000000,0,4.70000000,,,0,0.000000,,,0,26.2370,1.4790,-1.3920,0,543.00,,,0,4362.00,87.00,-78.00,0,0.643000,,,0,0.670000,,,0,530.48700000,10.85900000,-10.85900000
Kepler-416 b,1,3,Transit Timing Variations,6.31900000000,,,0,0.0674000000,0.0007000000,-0.0007000000,0,2.48000000,0.99000000,-0.33000000,0,58.20000000,53.40000000,-39.50000000,0,0.000000,,,0,224.0890,8.3010,-7.9500,0,986.00,,,0,5718.00,60.00,-60.00,0,1.075000,,,0,1.000000,,,0,690.81900000,9.01350000,-9.01350000
Kepler-416 c,1,3,Transit Timing Variations,12.20900000000,,,0,0.1045400000,0.0010700000,-0.0010700000,0,2.35200000,0.08100000,-0.08100000,0,6.13000000,,,0,0.000000,,,0,93.0720,3.4480,-3.3020,0,791.00,,,0,5718.00,60.00,-60.00,0,1.075000,,,0,1.000000,,,0,690.81900000,9.01350000,-9.01350000
Kepler-416 d,1,3,Transit,3.07644709000,0.00001038000,-0.00001038000,0,0.0407000000,,,0,1.61000000,0.23000000,-0.17000000,0,3.22000000,,,0,0.000000,,,0,583.2500,244.5100,-153.1600,0,1253.00,,,0,5670.00,114.00,-114.00,0,1.022000,0.148000,-0.108000,0,0.949000,0.067000,-0.055000,0,690.81900000,9.01350000,-9.01350000
Kepler-417 b,1,2,Transit Timing Variations,12.33100000000,,,0,0.1006000000,,,0,2.31000000,0.86000000,-0.17000000,0,11.00000000,9.30000000,-7.90000000,0,0.000000,,,0,43.6240,4.9810,-4.3720,0,671.00,,,0,5177.00,78.15,-96.12,0,0.806000,,,0,0.900000,,,0,973.98900000,45.28650000,-45.28650000
Kepler-417 c,1,2,Transit Timing Variations,15.94300000000,,,0,0.1194000000,,,0,2.69000000,0.19000000,-0.14000000,0,7.70000000,,,0,0.000000,,,0,30.9680,3.5360,-3.1040,0,616.00,,,0,5177.00,78.15,-96.12,0,0.806000,,,0,0.900000,,,0,973.98900000,45.28650000,-45.28650000
Kepler-418 b,1,2,Transit,86.67856000000,0.00007000000,-0.00007000000,0,0.3924900000,0.0043500000,-0.0043500000,0,13.45000000,1.79000000,-1.79000000,0,349.61124770,,,1,0.200000,0.110000,-0.110000,0,8.8770,0.4650,-0.4410,0,434.00,,,0,5820.00,100.00,-100.00,0,1.090000,0.140000,-0.140000,0,0.980000,0.080000,-0.080000,0,1002.53000000,20.52000000,-19.71800000
Kepler-418 c,1,2,Transit,12.21829987000,,,0,0.1063200000,0.0011900000,-0.0011900000,0,5.22108654,,,0,23.70000000,,,0,0.000000,,,0,107.6000,8.7000,-8.7000,0,835.00,,,0,5822.00,105.00,-116.00,0,1.081000,0.162000,-0.132000,0,0.957000,0.078000,-0.056000,0,1002.53000000,20.52000000,-19.71800000
Kepler-419 b,1,2,Transit,69.75460000000,0.00070000000,-0.00090000000,0,0.3700000000,0.0070000000,-0.0060000000,0,10.80000000,1.40000000,-1.30000000,0,794.50000000,95.30000000,-95.30000000,0,0.833000,0.013000,-0.013000,0,37.4160,1.9900,-1.8660,0,613.00,,,0,6430.00,79.00,-79.00,0,1.740000,0.070000,-0.070000,0,1.390000,0.080000,-0.070000,0,1011.36000000,25.41000000,-24.22000000
Kepler-419 c,1,2,Transit Timing Variations,675.47000000000,0.11000000000,-0.11000000000,0,1.6800000000,0.0300000000,-0.0300000000,0,12.60000000,,,0,2320.10000000,127.10000000,-127.10000000,0,0.184000,0.002000,-0.002000,0,1.8888,0.1364,-0.1364,0,315.55,7.95,-7.95,0,6430.00,79.00,-79.00,0,1.740000,0.070000,-0.070000,0,1.390000,0.080000,-0.070000,0,1011.36000000,25.41000000,-24.22000000
Kepler-42 b,1,3,Transit,1.21376720000,0.00000460000,-0.00000460000,0,0.0116000000,,,0,0.78000000,0.22000000,-0.22000000,0,0.70594400,,,1,0.040000,0.200000,-0.040000,0,22.3880,2.2790,-2.0910,0,519.00,52.00,-52.00,0,3068.00,174.00,-174.00,0,0.170000,0.040000,-0.040000,0,0.130000,0.050000,-0.050000,0,40.05950000,0.06500000,-0.06470000
Kepler-42 c,1,3,Transit,0.45328509000,0.00000097000,-0.00000097000,0,0.0060000000,,,0,0.73000000,0.20000000,-0.20000000,0,60.33700000,,,1,0.000000,0.100000,0.000000,0,82.1250,8.3610,-7.6690,0,720.00,73.00,-73.00,0,3068.00,174.00,-174.00,0,0.170000,0.040000,-0.040000,0,0.130000,0.050000,-0.050000,0,40.05950000,0.06500000,-0.06470000
Kepler-42 d,1,3,Transit,1.86516900000,0.00001400000,-0.00001400000,0,0.0154000000,,,0,0.57000000,0.18000000,-0.18000000,0,0.35778500,,,1,0.020000,0.220000,-0.020000,0,12.5380,1.2760,-1.1710,0,450.00,45.00,-45.00,0,3068.00,174.00,-174.00,0,0.170000,0.040000,-0.040000,0,0.130000,0.050000,-0.050000,0,40.05950000,0.06500000,-0.06470000
Kepler-421 b,1,1,Transit,704.19840000000,0.00160000000,-0.00160000000,0,1.2190000000,0.0890000000,-0.0890000000,0,4.16000000,0.19000000,-0.16000000,0,16.10000000,,,0,0.041000,0.095000,-0.034000,0,0.2000,0.0000,0.0000,0,185.00,9.00,-5.00,0,5308.00,50.00,-50.00,0,0.757000,0.029000,-0.029000,0,0.794000,0.030000,-0.030000,0,348.55800000,2.03900000,-2.01500000
Kepler-422 b,1,1,Transit,7.89144830000,0.00000050000,-0.00000051000,0,0.0820000000,0.0110000000,-0.0100000000,0,12.89000000,1.23000000,-1.23000000,0,136.66000000,41.32000000,-41.32000000,0,0.000000,,,0,264.9830,5.5510,-5.4430,0,1028.00,,,0,5972.00,84.00,-84.00,0,1.240000,0.120000,-0.120000,0,1.150000,0.060000,-0.060000,0,722.79500000,6.64800000,-6.52900000
Kepler-423 b,1,1,Transit,2.68432850000,0.00000007000,-0.00000007000,0,0.0358500000,0.0005200000,-0.0011400000,0,13.36100000,0.58300000,-0.58300000,0,189.10100000,25.74300000,-25.74300000,0,0.019000,0.028000,-0.014000,0,649.1480,29.1110,-27.8230,0,1605.00,120.00,-120.00,0,5560.00,80.00,-80.00,0,0.950000,0.040000,-0.040000,0,0.850000,0.040000,-0.040000,0,758.75300000,12.76000000,-12.76000000
Kepler-424 b,1,2,Transit,3.31186440000,0.00000039000,-0.00000039000,0,0.0440000000,0.0050000000,-0.0040000000,0,9.98000000,0.90000000,-0.67000000,0,327.35000000,41.32000000,-41.32000000,0,0.000000,,,0,470.7540,16.7410,-16.1620,0,1116.00,,,0,5460.00,81.00,-81.00,0,0.940000,0.056000,-0.056000,0,1.010000,0.054000,-0.054000,0,698.64600000,10.12500000,-9.84400000
Kepler-424 c,1,2,Radial Velocity,223.30000000000,2.10000000000,-2.10000000000,0,0.7300000000,0.0800000000,-0.0700000000,0,12.70000000,,,0,2215.18000000,197.05000000,-197.05000000,0,,,,,1.3285,0.3377,-0.3377,0,298.76,18.29,-18.29,0,5460.00,81.00,-81.00,0,0.940000,0.056000,-0.056000,0,1.010000,0.054000,-0.054000,0,698.64600000,10.12500000,-9.84400000
Kepler-425 b,1,1,Transit,3.79701816000,0.00000019000,-0.00000019000,0,0.0464000000,0.0008000000,-0.0008000000,0,10.96200000,0.24700000,-0.24700000,0,79.45000000,25.43000000,-25.43000000,0,0.330000,,,1,229.0360,9.6790,-9.2440,0,1070.00,15.00,-15.00,0,5170.00,70.00,-70.00,0,0.860000,0.020000,-0.020000,0,0.930000,0.050000,-0.050000,0,646.64700000,10.78050000,-10.78050000
Kepler-426 b,1,1,Transit,3.21751883000,0.00000019000,-0.00000019000,0,0.0414000000,0.0010000000,-0.0010000000,0,12.22000000,0.34000000,-0.34000000,0,108.06000000,25.43000000,-25.43000000,0,0.180000,,,1,410.7230,18.5800,-17.6860,0,1300.00,20.00,-20.00,0,5725.00,90.00,-90.00,0,0.920000,0.020000,-0.020000,0,0.910000,0.060000,-0.060000,0,843.69500000,13.66800000,-13.66800000
Kepler-427 b,1,1,Transit,10.29099400000,0.00000110000,-0.00000110000,0,0.0910000000,0.0100000000,-0.0100000000,0,13.79000000,2.35000000,-2.35000000,0,92.17000000,28.60000000,-28.60000000,0,0.570000,,,1,208.7210,8.2220,-7.9010,0,1100.00,70.00,-70.00,0,5800.00,70.00,-70.00,0,1.350000,0.200000,-0.200000,0,0.960000,0.060000,-0.060000,0,1017.80000000,16.49000000,-15.98000000
Kepler-428 b,1,1,Transit,3.52563254000,0.00000015000,-0.00000015000,0,0.0433000000,0.0009000000,-0.0009000000,0,12.11000000,0.34000000,-0.34000000,0,403.63000000,60.39000000,-60.39000000,0,0.220000,,,1,195.0880,10.8530,-10.2120,0,1070.00,25.00,-25.00,0,5150.00,100.00,-100.00,0,0.800000,0.020000,-0.020000,0,0.870000,0.050000,-0.050000,0,686.28400000,15.43100000,-15.43100000
Kepler-43 b,1,1,Transit,3.02409490000,0.00000060000,-0.00000060000,0,0.0460000000,0.0026000000,-0.0025000000,0,13.66377100,0.72858500,-0.71737600,0,1026.59090000,82.63580000,-82.63580000,0,0.017000,0.027000,-0.009000,0,1138.1150,46.3110,-44.1500,0,1620.00,40.00,-40.00,0,6041.00,143.00,-143.00,0,1.420000,0.070000,-0.070000,0,1.320000,0.090000,-0.090000,0,1005.84000000,14.19000000,-14.19000000
Kepler-430 b,1,2,Transit,35.96800000000,,,0,0.2244000000,,,0,3.25000000,,,0,10.60000000,,,0,0.000000,,,0,40.8440,1.8630,-1.7760,0,667.00,,,0,5884.00,75.00,-75.00,0,1.485000,0.266000,-0.234000,0,1.166000,0.134000,-0.095000,0,917.47700000,16.22750000,-16.22750000
Kepler-430 c,1,2,Transit,110.97900000000,,,0,0.4757000000,,,0,1.75000000,,,0,3.71000000,,,0,0.000000,,,0,9.0960,0.4150,-0.3960,0,458.00,,,0,5884.00,75.00,-75.00,0,1.485000,0.266000,-0.234000,0,1.166000,0.134000,-0.095000,0,917.47700000,16.22750000,-16.22750000
